sent,cue,target,prob_cue,prob_target,prob_this,cosine_distance1,cosine_distance2,cosine_distance3,cosine_distance4,more
the blue color of this lamp is neat . this blue lamp 1 5,Ġblue,Ġlamp,0.0026735535357147455,0.001156567595899105,7.673120853723958e-05,0.6873981823792329,0.6389818916449675,0.6253918935922352,0.5268904661407342
the blue hat near this lamp is neat . this blue lamp 1 5,Ġblue,Ġlamp,0.0007579697412438691,0.0003830845234915614,6.53112874715589e-05,0.5690793813885869,0.5959109615635227,0.5842148761290151,0.5140722545014845
the green shade of this lamp is lovely . this green lamp 1 5,Ġgreen,Ġlamp,0.001484743319451809,0.001044995035044849,5.8185134548693895e-05,0.6250206578422237,0.6194125430004017,0.6187088194529753,0.5324756959201516
the green hat near this lamp is lovely . this green lamp 1 5,Ġgreen,Ġlamp,0.0012927793432027102,0.0007017689640633762,5.826370033901185e-05,0.5581653440320814,0.5822411380909585,0.5767085845204624,0.516304735899777
the black tone of this lamp is pretty . this black lamp 1 5,Ġblack,Ġlamp,0.0012210613349452615,0.0010058091720566154,6.265637057367712e-05,0.6205549441479348,0.6313572775673222,0.6175545589948023,0.5274602790942063
the black hat near this lamp is pretty . this black lamp 1 5,Ġblack,Ġlamp,0.0002171060477849096,0.00047335002454929054,7.587325671920553e-05,0.5040963171301661,0.5770511748017492,0.5833142253796797,0.5132087767124176
the blue tone of this lamp is nice . this blue lamp 1 5,Ġblue,Ġlamp,0.004315898288041353,0.0009029421489685774,5.429526208899915e-05,0.6441382564402915,0.6371311166801968,0.6234903556068201,0.5295842014051773
the blue hat above this lamp is nice . this blue lamp 1 5,Ġblue,Ġlamp,0.001411108998581767,0.0005971473874524236,6.463616591645405e-05,0.5690793813885869,0.6009905587982487,0.5875991102610085,0.5178040074738296
the red tone of this lamp is lovely . this red lamp 1 5,Ġred,Ġlamp,0.0030122343450784683,0.0015095765702426434,5.1283463108120486e-05,0.620066426090292,0.6219122723953144,0.6156670416931849,0.5469915470158732
the red hat above this lamp is lovely . this red lamp 1 5,Ġred,Ġlamp,0.0018104894552379847,0.0010733739472925663,5.598992356681265e-05,0.5567933425710008,0.5736475103610271,0.5877532272322757,0.5369019546621555
the color of these red lamps is lovely . these red lamps 4 5,Ġred,Ġlamps,0.005490787327289581,3.911126987077296e-05,8.039901149459183e-05,0.5934386929950198
"this picture 's hats are red , lamps yellow , and pens white . these red lamps 4 6",Ġred,Ġlamps,0.0009070748928934336,7.554604235338047e-05,7.658457616344094e-05,0.6355692333466297,0.5649532530758832
the black tint of this lamp is stylish . this black lamp 1 5,Ġblack,Ġlamp,0.0009691253653727472,0.0014115552185103297,5.9386373322922736e-05,0.5735959813401506,0.6228112795868436,0.6165994710817531,0.5280460542118227
the black hat above this lamp is stylish . this black lamp 1 5,Ġblack,Ġlamp,0.0005065711447969079,0.0009903748286888003,8.280517067760229e-05,0.5040963171301661,0.5569700091271788,0.5894502327852958,0.5191333068383707
the yellow hue of this lamp is pretty . this yellow lamp 1 5,Ġyellow,Ġlamp,0.003967042546719313,0.0008856993517838418,6.394938827725127e-05,0.6713273372199084,0.6400534268972036,0.6281450475389893,0.5652999444990545
the yellow hat above this lamp is pretty . this yellow lamp 1 5,Ġyellow,Ġlamp,0.0013905800879001617,0.00047550868475809693,7.693241786910221e-05,0.579953063984175,0.5764182652976062,0.5919400739508707,0.5573579485754709
the green shade of this lamp is pretty . this green lamp 1 5,Ġgreen,Ġlamp,0.0014433348551392555,0.0009471355006098747,6.17913028690964e-05,0.6250206578422237,0.6194125430004017,0.6187088194529753,0.5324756959201516
the green hat below this lamp is pretty . this green lamp 1 5,Ġgreen,Ġlamp,0.001863282872363925,0.0005644279299303889,8.219026494771242e-05,0.5581653440320814,0.5580018033852449,0.5727478816501193,0.5229136078945689
the color of these green lamps is pretty . these green lamps 4 5,Ġgreen,Ġlamps,0.0005960215348750353,3.0003538995515555e-05,9.082716860575601e-05,0.5901394800559895
"this screen 's hats are green , lamps red , and toys purple . these green lamps 4 6",Ġgreen,Ġlamps,0.0006080381572246552,3.986027149949223e-05,9.247302659787238e-05,0.628604419328071,0.5548226486992192
