sent,cue,target,prob_cue,prob_target,prob_this,cosine_distance1,cosine_distance2,cosine_distance3,cosine_distance4,more
the blue color of this lamp is neat . this blue lamp 1 5,blue,lamp,0.9541561603546143,0.9956947565078735,0.8262737393379211,0.6934067117316383,0.5719333264444556,0.5801688587026936,0.6102826095053128
the blue hat near this lamp is neat . this blue lamp 1 5,blue,lamp,0.9715032577514648,0.9899317026138306,0.8481234312057495,0.6132561128054347,0.5652764170829739,0.5854811737579959,0.5946554211633546
the green shade of this lamp is lovely . this green lamp 1 5,green,lamp,0.9907417893409729,0.9885652661323547,0.6594964861869812,0.6808154114655086,0.59578320437244,0.5998775863221714,0.6260959814701762
the green hat near this lamp is lovely . this green lamp 1 5,green,lamp,0.9947137236595154,0.99407958984375,0.7521046996116638,0.6161275037697383,0.57786964359028,0.6011764141065734,0.6110533486519542
the black tone of this lamp is pretty . this black lamp 1 5,black,lamp,0.8822751045227051,0.9908129572868347,0.8565618395805359,0.6520800452147212,0.5879590931747641,0.5871201338512557,0.609202470098223
the black hat near this lamp is pretty . this black lamp 1 5,black,lamp,0.9284738302230835,0.9827598333358765,0.8640506267547607,0.6035821608134678,0.5516922057473234,0.5834528048123632,0.5786392773900714
the blue tone of this lamp is nice . this blue lamp 1 5,blue,lamp,0.9597265720367432,0.9922139048576355,0.6402692794799805,0.6795739978551865,0.588423104690654,0.5935110008077962,0.627262427338532
the blue hat above this lamp is nice . this blue lamp 1 5,blue,lamp,0.9564183950424194,0.9913596510887146,0.7609859704971313,0.6212822017925126,0.5877115258148738,0.5944335827870029,0.6048083784324783
the red tone of this lamp is lovely . this red lamp 1 5,red,lamp,0.8731225728988647,0.9928817749023438,0.6982629299163818,0.6383637296301978,0.5916737344648156,0.5965563867773328,0.6147013083100319
the red hat above this lamp is lovely . this red lamp 1 5,red,lamp,0.9192739129066467,0.9884922504425049,0.7636709213256836,0.6244302008833204,0.5874244208846774,0.6085206993988582,0.6047249808907509
the color of these red lamps is lovely . these red lamps 4 5,red,lamps,0.9351499080657959,0.9919232726097107,0.40661904215812683,0.6420966216496059
"this picture ' s hats are red , lamps yellow , and pen s white . these red lamps 4 6",red,lamps,0.5601380467414856,0.8556517958641052,0.1851930469274521,0.555471058934927,0.5726903187377113
the black tin t of this lamp is s ty lish . this black lamp 1 5,black,lamp,0.9264419078826904,0.9946439266204834,0.8666768670082092,0.649407793368612,0.5748669978763375,0.5717178519283023,0.5824849669422422
the black hat above this lamp is s ty lish . this black lamp 1 5,black,lamp,0.9846287965774536,0.989513099193573,0.8708996176719666,0.6001116463116237,0.5647527649998665,0.5847976175802094,0.5755615234375
the yellow h ue of this lamp is pretty . this yellow lamp 1 5,yellow,lamp,0.8599664568901062,0.9951487183570862,0.8348004221916199,0.6488377302885056,0.5962715691753796,0.5812828460974353,0.6049212419560978
the yellow hat above this lamp is pretty . this yellow lamp 1 5,yellow,lamp,0.7659606337547302,0.9918478727340698,0.8598335981369019,0.6004525870084763,0.5803530333297593,0.6005401361201491,0.5996392986604145
the green shade of this lamp is pretty . this green lamp 1 5,green,lamp,0.9966399669647217,0.9896809458732605,0.8035783171653748,0.6765127096857343,0.5910273923405579,0.5944986332740102,0.6227498490895543
the green hat below this lamp is pretty . this green lamp 1 5,green,lamp,0.9947688579559326,0.9910694360733032,0.8386597037315369,0.6198797055653164,0.5894120644245829,0.6057878168565887,0.6120615271585328
the color of these green lamps is pretty . these green lamps 4 5,green,lamps,0.9961060881614685,0.9924232959747314,0.38177916407585144,0.660242823617799
"this screen ' s hats are green , lamps red , and toys purple . these green lamps 4 6",green,lamps,0.9055890440940857,0.6953540444374084,0.15309196710586548,0.5659127389746053,0.6102414535624641
the black shade of this lamp is pretty . this black lamp 1 5,black,lamp,0.8105365037918091,0.9855505228042603,0.8749691843986511,0.6609431313616889,0.593077684619597,0.5849551441414016,0.6020564607211522
the black hat below this lamp is pretty . this black lamp 1 5,black,lamp,0.9670603275299072,0.9756860136985779,0.8543586134910583,0.6115221083164215,0.5735854538423675,0.5957240132348878,0.5886206456593105
the yellow tin t of this lamp is s ty lish . this yellow lamp 1 5,yellow,lamp,0.8294442296028137,0.9972200393676758,0.8444260954856873,0.6637334163699832,0.5776761078408786,0.5769668056496552,0.5926988369652203
the yellow hat below this lamp is s ty lish . this yellow lamp 1 5,yellow,lamp,0.8905835747718811,0.9960467219352722,0.8348528146743774,0.5946218477828162,0.5951849605355944,0.6000006417078632,0.5909258105925151
the color of these yellow lamps is s ty lish . these yellow lamps 4 5,yellow,lamps,0.7745028138160706,0.9859646558761597,0.22323070466518402,0.6425497734120914
"this display ' s hats are yellow , lamps blue , and pen s pink . these yellow lamps 4 6",yellow,lamps,0.2601548135280609,0.7202011942863464,0.20998775959014893,0.5603338847202914,0.5871410146355629
the red tone of this lamp is neat . this red lamp 1 5,red,lamp,0.9295602440834045,0.9953729510307312,0.8065671920776367,0.6348029907260623,0.5818188174494675,0.5897844518933978,0.6090543131743159
the red book near this lamp is neat . this red lamp 1 5,red,lamp,0.930437445640564,0.9605604410171509,0.845574140548706,0.5936148334294558,0.5892555745584624,0.6033613639218467,0.596313684114388
the color of these red lamps is neat . these red lamps 4 5,red,lamps,0.9762716293334961,0.993515133857727,0.4584886431694031,0.6402599768979209
"this display ' s books are red , lamps blue , and bikes white . these red lamps 4 6",red,lamps,0.3473660945892334,0.7964509129524231,0.260199636220932,0.5550084970891476,0.5713916271924973
