sent,cue,target,prob_cue,prob_target,prob_this,cosine_distance1,cosine_distance2,cosine_distance3,cosine_distance4,more
the blue color of this lamp is neat  . this blue lamp 1 5,▁blue,▁lamp,0.6732723712921143,0.7753598093986511,0.9233496189117432,0.7470174363026252,0.5785816751600718,0.5571767515861071,0.5594799432616967
the blue hat near this lamp is neat  . this blue lamp 1 5,▁blue,▁lamp,0.6227902173995972,0.7970929145812988,0.5971357822418213,0.6241593613074377,0.5380862679045934,0.5509051078787217,0.5540708412344639
the green shade of this lamp is lovely  . this green lamp 1 5,▁green,▁lamp,0.837160050868988,0.951808512210846,0.9667487144470215,0.6795002657633561,0.5799849756205311,0.5461489758812464,0.5413345846419151
the green hat near this lamp is lovely  . this green lamp 1 5,▁green,▁lamp,0.25760674476623535,0.9083458781242371,0.7932589650154114,0.586564368640001,0.540478439285205,0.5469693358127887,0.543565423729328
the black tone of this lamp is pretty  . this black lamp 1 5,▁black,▁lamp,0.98995041847229,0.781138002872467,0.8027451634407043,0.6486674157472757,0.5639902542416866,0.5414253768439476,0.5554748320808778
the black hat near this lamp is pretty  . this black lamp 1 5,▁black,▁lamp,0.9075222015380859,0.9516000151634216,0.743970513343811,0.6463813220079129,0.5261262385891035,0.5439454251183913,0.5443284253661449
the blue tone of this lamp is nice  . this blue lamp 1 5,▁blue,▁lamp,0.8258119225502014,0.446975976228714,0.8869906663894653,0.6614268915011332,0.5598690857861164,0.5456398977683141,0.5599840782009639
the blue hat above this lamp is nice  . this blue lamp 1 5,▁blue,▁lamp,0.5203171372413635,0.6494243144989014,0.5868600606918335,0.6230978851134961,0.5479738018833674,0.5474665749531525,0.5565601535714589
the red tone of this lamp is lovely  . this red lamp 1 5,▁red,▁lamp,0.9559025764465332,0.8677398562431335,0.8792665004730225,0.637378382568176,0.5581733908217686,0.5333755001998864,0.5699608830305246
the red hat above this lamp is lovely  . this red lamp 1 5,▁red,▁lamp,0.6316779255867004,0.9777724146842957,0.6328997015953064,0.6128819997494037,0.5422093596022862,0.5422249665627112,0.5697539230951896
the color of these red lamps is lovely  . these red lamps 4 5,▁red,▁lamps,0.8336189985275269,0.8744487762451172,0.31611302495002747,0.6707675760755172
"this picture ' s hats are red  , lamps yellow  , and  pens white  . these red lamps 4 6",▁red,▁lamps,0.28071510791778564,0.030388496816158295,0.622154712677002,0.5664156612295371,0.5394169212533877
the black tin t of this lamp is stylish  . this black lamp 1 5,▁black,▁lamp,0.8337130546569824,0.9720758199691772,0.9330347776412964,0.6272861716838983,0.5391376525736772,0.5263425240722986,0.5405888505853139
the black hat above this lamp is stylish  . this black lamp 1 5,▁black,▁lamp,0.8575100302696228,0.9377796649932861,0.6301491856575012,0.6525857666364083,0.5528190750986911,0.5572429531468794,0.5569964377925947
the yellow  hue of this lamp is pretty  . this yellow lamp 1 5,▁yellow,▁lamp,0.9719178080558777,0.9782504439353943,0.875758171081543,0.6853614988235327,0.5438615794544324,0.5154957822882212,0.5565619113353583
the yellow hat above this lamp is pretty  . this yellow lamp 1 5,▁yellow,▁lamp,0.9165133237838745,0.8786342740058899,0.4632863402366638,0.6098396520201976,0.5329990888444277,0.5401643586273377,0.5778955954771775
the green shade of this lamp is pretty  . this green lamp 1 5,▁green,▁lamp,0.894095242023468,0.9468661546707153,0.9417610764503479,0.6776114358351781,0.5780065968775978,0.5435212727349538,0.5400982639537408
