sent,cue,target,prob_cue,prob_target,prob_this,cosine_distance1,cosine_distance2,cosine_distance3,cosine_distance4,more
the blue color of this lamp is neat . this blue lamp 1 5,blue,lamp,0.15717579424381256,0.007929174229502678,0.3701803386211395,0.6034343886375427,0.4284193354845047,0.45709725230932235,0.4614420475065708
the blue hat near this lamp is neat . this blue lamp 1 5,blue,lamp,0.5801082253456116,0.02256234921514988,0.40429621934890747,0.4625202783942223,0.4361856734752655,0.45744353204965593,0.4475711680948734
the green shade of this lamp is lovely . this green lamp 1 5,green,lamp,0.009804392233490944,0.0003089318051934242,0.24868044257164001,0.5410546535253524,0.4492793813347816,0.44531936943531036,0.4226703678444028
the green hat near this lamp is lovely . this green lamp 1 5,green,lamp,0.01319530326873064,1.8248903870698996e-05,0.19413501024246216,0.4804554209113121,0.40239392094314097,0.45840676486492155,0.45087980408221484
the black tone of this lamp is pretty . this black lamp 1 5,black,lamp,0.007655620109289885,0.002618882805109024,0.30892956256866455,0.5495309433341027,0.49786405742168427,0.4950669091939926,0.44453304171562197
the black hat near this lamp is pretty . this black lamp 1 5,black,lamp,0.9993127584457397,0.9733085632324219,0.9791176319122314,0.34659283608198166,0.38470158994197845,0.43975800335407256,0.3816347461938858
the blue tone of this lamp is nice . this blue lamp 1 5,blue,lamp,0.00592673197388649,0.00010539712093304843,0.2452561855316162,0.5814240270853043,0.4440817815065384,0.45287257075309756,0.4596962220966816
the blue hat above this lamp is nice . this blue lamp 1 5,blue,lamp,0.04913579672574997,0.00048256825539283454,0.10968539118766785,0.46998817414045335,0.46370442301034925,0.46973885148763656,0.44806200996041295
the red tone of this lamp is lovely . this red lamp 1 5,red,lamp,0.006978241261094809,0.0010624619899317622,0.3154900074005127,0.5365447029471397,0.4757261294126511,0.4620296490192413,0.48476074263453484
the red hat above this lamp is lovely . this red lamp 1 5,red,lamp,0.039342474192380905,0.00012329962919466197,0.21532562375068665,0.46856951057910917,0.4692742250859737,0.4671987521648407,0.47480460748076436
the color of these red lamps is lovely . these red lamps 4 5,red,lamps,0.2764681279659271,0.017255796119570732,0.7807958126068115,0.5301545751094818
"this picture ' s hats are red , lamps yellow , and pens white . these red lamps 4 6",red,lamps,0.9982876181602478,0.9256146550178528,0.9332489371299744,0.27962854780256746,0.3398349915444851
the black tin t of this lamp is st yl ish . this black lamp 1 5,black,lamp,0.999575674533844,0.9966526627540588,0.9949851036071777,0.522189484834671,0.4533261299133301,0.4290002217888832,0.40033541470766065
the black hat above this lamp is st yl ish . this black lamp 1 5,black,lamp,0.9986200332641602,0.9946139454841614,0.946993887424469,0.4495603853464127,0.4320946699380875,0.4545078206062317,0.38841045916080474
the yellow hue of this lamp is pretty . this yellow lamp 1 5,yellow,lamp,0.8553913235664368,0.9807336330413818,0.9739218354225159,0.5802840030193329,0.4398494440317154,0.4606976670026779,0.483911172747612
the yellow hat above this lamp is pretty . this yellow lamp 1 5,yellow,lamp,0.02176874503493309,0.0003459259169176221,0.2337941974401474,0.42593225806951523,0.44968330636620524,0.47259798645973206,0.47088145077228544
the green shade of this lamp is pretty . this green lamp 1 5,green,lamp,0.011412031017243862,0.00013574413605965674,0.1528526395559311,0.5386155742406845,0.457133569419384,0.461233514547348,0.43696177858859303
the green hat below this lamp is pretty . this green lamp 1 5,green,lamp,0.02519921027123928,4.007240022474434e-06,0.06530462205410004,0.45660666435956954,0.4541036984324455,0.4463104811310768,0.44462675232440235
the color of these green lamps is pretty . these green lamps 4 5,green,lamps,0.9818220138549805,0.0774347186088562,0.7699527144432068,0.496205333173275
